0.792, 0.895, 1, -3.112, 0, 0.0589, 0, 0.0501, 0.794, 94.968, 201526, 4, 82
0.789, 0.442, 11, -7.844, 1, 0.0421, 0.00366, 0.0927, 0.45, 121.971, 192846, 4, 56
0.607, 0.376, 4, -9.954, 1, 0.453, 0, 0.285, 0.545, 102.541, 233720, 4, 83
0.813, 0.58, 11, -6.724, 1, 0.0746, 8.45e-06, 0.349, 0.443, 100.045, 221972, 4, 44
0.766, 0.709, 9, -6.471, 0, 0.123, 1.41e-05, 0.126, 0.506, 128.07, 211853, 4, 73
0.691, 0.64, 2, -6.517, 1, 0.0408, 1.03e-05, 0.16, 0.785, 92.03, 161124, 4, 58
0.706, 0.557, 0, -5.8, 1, 0.0813, 0, 0.276, 0.205, 132.98, 248827, 4, 66
0.549, 0.861, 10, -5.737, 1, 0.177, 0.000122, 0.101, 0.354, 189.711, 198107, 4, 65
0.62, 0.61, 11, -8.329, 0, 0.0373, 0.162, 0.205, 0.235, 127.052, 238560, 4, 79
0.87, 0.502, 5, -7.497, 0, 0.0549, 0.00356, 0.0916, 0.673, 82.53, 160597, 4, 63
0.689, 0.584, 1, -5.768, 0, 0.119, 0, 0.297, 0.676, 156.572, 191680, 4, 80
0.797, 0.844, 11, -5.482, 1, 0.275, 0, 0.087, 0.52, 170.142, 173600, 4, 81
0.607, 0.718, 4, -4.095, 1, 0.0978, 0, 0.403, 0.551, 101.821, 213307, 4, 39
0.649, 0.548, 1, -5.692, 0, 0.0318, 0, 0.136, 0.506, 150.036, 169181, 4, 43
0.735, 0.567, 0, -5.962, 1, 0.0635, 0, 0.0659, 0.574, 149.968, 232707, 4, 63
0.554, 0.772, 7, -4.821, 0, 0.0418, 6.6e-06, 0.354, 0.455, 179.984, 223546, 4, 78
0.707, 0.611, 2, -4.474, 1, 0.0639, 3.59e-06, 0.0651, 0.285, 123.006, 186113, 4, 75
0.884, 0.765, 8, -3.865, 1, 0.0882, 7.04e-06, 0.118, 0.594, 99.987, 224573, 4, 43
0.964, 0.346, 5, -9.309, 0, 0.53, 0, 0.108, 0.562, 119.958, 142273, 4, 86
0.628, 0.737, 7, -4.437, 1, 0.041, 0, 0.0777, 0.592, 91.507, 185194, 4, 69
0.672, 0.735, 5, -4.733, 1, 0.0457, 0, 0.242, 0.754, 115.741, 201287, 4, 88
0.657, 0.913, 11, -4.984, 1, 0.0528, 0.00149, 0.466, 0.906, 108.036, 254620, 4, 65
0.55, 0.415, 9, -6.557, 0, 0.052, 0, 0.108, 0.274, 172.065, 205463, 4, 86
0.818, 0.67, 8, -4.451, 0, 0.0472, 1.22e-06, 0.0601, 0.939, 119.988, 235382, 4, 51
0.772, 0.685, 5, -6.849, 1, 0.0696, 8.96e-05, 0.131, 0.501, 130.033, 283400, 4, 73
0.389, 0.665, 0, -6.169, 1, 0.0644, 0.000732, 0.116, 0.199, 117.055, 193547, 4, 79
