ID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Time Signature,Popularity,Class
6Dwtha2FtZFoMEBh5GR2sq,0.827,0.702,6,-7.264,1,0.267,5.04E-05,0.158,0.694,130.02,191720,4,67,0
4EAV2cKiqKP5UPZmY6dejk,0.67,0.752,1,-4.146,1,0.0374,0,0.0749,0.442,149.961,204747,4,84,1
7vFoFDWqTX0mHzLfrF1Cfy,0.782,0.685,4,-6.237,1,0.0309,1.18E-05,0.16,0.603,118.016,180566,4,75,1
77VLYTyrdlHEWcjhjQoXlz,0.727,0.598,8,-8.425,1,0.0515,1.07E-05,0.0975,0.683,97.037,197627,4,67,0
3aLWuWKHaTV4Ok7LKvXRYn,0.681,0.774,1,-3.167,0,0.0787,0,0.35,0.267,102.924,162425,4,70,0
2mj7x99sNUsVHPBRK51zlG,0.599,0.396,10,-10.489,0,0.0392,2.19E-05,0.102,0.134,111.072,246327,4,70,0
3E2Zh20GDCR9B1EYjfXWyv,0.673,0.637,5,-4.518,1,0.0429,0,0.184,0.678,123.98,201160,4,56,0
2glGP8kEfACgJdZ86kWxhN,0.763,0.608,5,-8.1,0,0.035,2.50E-05,0.12,0.393,121.02,138013,4,65,0
447yWcDPg1ddgcHBLGpJC0,0.783,0.537,9,-2.921,1,0.0749,0,0.229,0.392,113.977,222866,4,32,0
1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,3.56E-05,0.132,0.394,104.988,217307,4,88,1
5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,7,-8.541,1,0.0276,0,0.068,0.228,104.085,224867,4,76,1
5o3GnrcFtvkdf3zFznuSbA,0.783,0.61,7,-6.124,1,0.0696,0,0.0983,0.418,100.047,214265,4,76,1
5GXAXm5YOmYT0kL5jHvYBt,0.773,0.819,0,-5.946,0,0.118,0,0.0679,0.585,92.99,269187,4,71,0
