ID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Time Signature,Popularity,Class
48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.117,0,0.206,0.463,102.04,221176,4,78,1
51rXHuKN8Loc4sUlKPODgH,0.563,0.717,1,-5.186,1,0.337,0,0.183,0.427,82.064,229670,4,79,1
4MdQkwmoI9lrUfHGD7wOzy,0.735,0.494,8,-7.607,0,0.115,1.05E-06,0.108,0.143,135.159,170752,4,66,0
1e1JKLEDKP7hEQzJfNAgPl,0.791,0.581,11,-7.323,0,0.286,0,0.35,0.438,162.99,181812,4,78,1
7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19E-05,0.0814,0.592,123.994,214847,4,89,1
5GXAXm5YOmYT0kL5jHvYBt,0.773,0.819,0,-5.946,0,0.118,0,0.0679,0.585,92.99,269187,4,71,0
3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,5,-4.877,0,0.0996,0,0.0215,0.926,105.115,217289,4,84,1
2H881m3JRA8lpuuwaQL6zy,0.614,0.682,11,-4.117,0,0.102,0,0.134,0.566,100.202,169853,4,68,0
6V9kwssTrwkKT72imgowj9,0.604,0.603,7,-6.324,0,0.0389,0,0.126,0.15,94.989,217413,4,66,0
2tpWsVSb9UEmDRxAl1zhX1,0.664,0.705,1,-4.972,0,0.0382,0,0.118,0.477,122.016,257267,4,80,1
2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0,0.124,0.152,120.274,203418,4,87,1
5o4yGlG0PfeVUa6ClIyOxq,0.867,0.545,2,-5.192,1,0.0625,0.000289,0.0505,0.525,139.943,162586,4,73,0
0e7ipj03S05BNilyu5bRzt,0.587,0.535,5,-6.09,0,0.0898,6.56E-05,0.131,0.14,159.847,218147,4,92,1
1OG4nxGMy72EklX2DwcN3Z,0.597,0.68,1,-7.104,1,0.0769,0.000143,0.111,0.195,119.946,188346,4,71,0
7x5xYW5W42OGPAdHUyyguy,0.509,0.671,1,-5.709,1,0.0678,0,0.0452,0.55,118.413,227480,5,74,0
0BU7nIcCZxYSE0hYcc5oZz,0.665,0.706,8,-6.859,0,0.0958,0,0.112,0.632,147.067,196336,4,72,0
6fwdbPMwP1zVStm8FybmkO,0.835,0.413,1,-9.81,1,0.396,0.00133,0.101,0.111,149.004,258880,4,77,1
5BOZ4skcMubA0R6RD4zf64,0.916,0.815,0,-3.418,1,0.0495,6.34E-06,0.0765,0.577,120.032,195307,4,56,0
3bvjsHQd792zIO4SKFxXKs,0.485,0.91,9,-2.096,1,0.0977,0,0.138,0.649,124.18,205027,4,62,0
2yLa0QULdQr0qAIvVwN6B5,0.613,0.764,2,-6.509,1,0.136,0,0.197,0.417,160.015,208187,4,73,0
3mkJigBxWd5DJUsRuwHG3f,0.661,0.909,11,-2.323,0,0.0494,0,0.305,0.643,125.021,158493,4,55,0
6TaqooOXAEcijL6G1AWS2K,0.689,0.521,0,-5.845,1,0.132,8.41E-05,0.108,0.178,95.055,229747,4,76,1
3oIhthYPSKwAwJLA8JClkV,0.663,0.789,6,-5.167,0,0.102,1.06E-06,0.0828,0.449,94.985,210680,4,66,0
2bjwRfXMk4uRgOD9IBYl9h,0.924,0.444,1,-8.227,1,0.243,0,0.26,0.314,136.088,236615,4,77,1
2igbKtoBMXdYgYPkCpl0V4,0.655,0.696,1,-5.121,1,0.0386,0,0.0352,0.822,102.029,236453,4,66,0
67kXYrMTQbS7MVbXyGyxHm,0.472,0.265,6,-10.059,0,0.0356,0.000499,0.1,0.204,111.558,170680,4,72,0
