ID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Time Signature,Popularity,Class
08WPvDEsHvTFuB9w8tC2OS,0.781,0.57,11,-5.874,0,0.188,0,0.196,0.858,107.059,193181,4,60,0
6p8NuHm8uCGnn2Dtbtf7zE,0.92,0.674,1,-5.662,0,0.264,0,0.104,0.741,141.967,304041,4,79,1
2zFF6jG5hQArbzcXz3KUWk,0.584,0.614,5,-5.587,0,0.0363,9.70E-05,0.0802,0.28,114.075,214740,4,74,0
2mj7x99sNUsVHPBRK51zlG,0.599,0.396,10,-10.489,0,0.0392,2.19E-05,0.102,0.134,111.072,246327,4,70,0
75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8,-5.408,0,0.0382,0,0.196,0.291,143.95,223347,4,88,1
3QWjljChcOMkRDYSzF33Qr,0.87,0.502,5,-7.497,0,0.0549,0.00356,0.0916,0.673,82.53,160597,4,63,0
0ZPfDxZn5O0L84wvPSN2iG,0.512,0.304,0,-9.19,1,0.0318,0.000622,0.118,0.172,126.078,154435,5,67,0
6RD9GItAGZ3gbUbx14okHF,0.913,0.223,11,-12.421,0,0.321,8.78E-05,0.0786,0.35,139.968,212547,4,65,0
0prNGof3XqfTvNDxHonvdK,0.573,0.739,0,-5.74,1,0.129,0,0.111,0.451,97.085,230227,4,76,1
2fQxE0jVrjNMT9oJAXtSJR,0.758,0.554,7,-4.567,1,0.0341,0,0.0418,0.783,126.986,231840,4,69,0
1wHZx0LgzFHyeIZkUydNXq,0.713,0.526,1,-5.046,1,0.032,0.000148,0.124,0.131,131.05,262693,4,78,1
0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0,0.116,0.319,89.391,173800,4,91,1
2fUZ3aMp8amSaV0mp8s6rQ,0.711,0.882,0,-4.276,1,0.0576,0,0.226,0.56,106.017,167038,4,70,0
2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,5,-6.262,1,0.0342,0,0.107,0.349,119.964,221360,4,76,1
3kxfsdsCpFgN412fpnW85Y,0.745,0.356,1,-10.425,1,0.0941,0.00943,0.123,0.607,160.033,326933,4,73,0
2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1,-7.14,1,0.304,0,0.0771,0.273,97.465,220240,4,72,0
2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,5,-6.849,1,0.0696,8.96E-05,0.131,0.501,130.033,283400,4,73,0
7xrA11O07xo57Bbg6p4hck,0.63,0.74,5,-4.786,0,0.0381,1.53E-06,0.248,0.3,87.01,193893,4,67,0
2cOUlop2ZakjOKe4WinesN,0.726,0.431,0,-6.666,1,0.0554,0,0.054,0.86,85.889,188174,4,80,1
0YammaEkYSeo9vQYZ1OwS6,0.703,0.66,10,-5.119,0,0.123,0,0.192,0.79,95.031,198947,4,89,1
2bJvI42r8EF3wxjOuDav4r,0.72,0.802,1,-5.797,1,0.0582,0,0.694,0.723,124.043,229360,4,78,1
5NDUXbMwcnTQp66tI2zcdR,0.828,0.56,0,-6.685,1,0.0327,3.66E-05,0.15,0.872,122.054,198001,4,72,0
3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0,0.253,0.492,123.146,220293,4,88,1
7py16W5fWYLFFS6BElKAjn,0.605,0.77,5,-3.645,0,0.0446,0,0.159,0.298,130.037,225915,4,71,0
2xJCMIJfcNYDc5iR0sAm2O,0.762,0.7,9,-6.021,0,0.0694,1.56E-05,0.153,0.608,116.073,209320,4,53,0
7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,4.96E-06,0.17,0.286,141.971,180823,4,87,1
5o4yGlG0PfeVUa6ClIyOxq,0.867,0.545,2,-5.192,1,0.0625,0.000289,0.0505,0.525,139.943,162586,4,73,0
0puf9yIluy9W0vpMEUoAnN,0.706,0.786,0,-3.417,0,0.0909,0,0.38,0.749,150.035,199387,4,80,1
0A2J5TumCpT4aJVvQHNEQW,0.464,0.321,2,-11.12,1,0.0418,0,0.0789,0.306,93.528,252760,4,48,0
32lgtADX2cB9I4KFs1Y1py,0.518,0.676,8,-6.373,0,0.0744,3.62E-05,0.189,0.197,173.998,220307,4,52,0
08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0,0.128,0.534,95.079,202621,4,88,1
4kflIGfjdZJW4ot2ioixTB,0.559,0.33,9,-8.251,1,0.0285,0,0.0975,0.285,135.109,285040,4,79,1
1uDjaezEbalGyGnuH80zDK,0.676,0.415,9,-9.752,1,0.508,0,0.0915,0.146,193.206,233507,4,68,0
3ge54HUrk1ht3EX5SMhIzZ,0.471,0.802,1,-3.599,0,0.27,1.45E-06,0.702,0.653,88.615,213507,4,35,0
5tbJvz7EzXc9Z8odKvfvJm,0.415,0.11,1,-14.901,1,0.0388,0.00236,0.0962,0.234,81.876,240147,4,25,0
